Income,Age,Occupation,City_Tier,Loan_Repayment,Fixed Expenses,Investment,Savings,Shopping_Frequency,Hobbies
13219.0,57,Professional,Tier_2,0.0,9088.0792240367,821.54,3309.8,3,"Gardening, Baking"
24512.0,64,Retired,Tier_3,0.0,15535.483294831589,2167.22,6808.81,3,"Reading, Writing"
11056.0,39,Student,Tier_1,0.0,8050.509609429187,1049.64,1955.82,2,"Baking, Video Games"
110734.0,44,Self_Employed,Tier_2,0.0,77105.9995975853,20676.5,12951.0,15,"Electronics, Gaming"
9555.0,56,Professional,Tier_2,0.0,6743.016562878742,555.82,2256.35,2,"Writing, Fitness"
21098.0,39,Professional,Tier_1,0.0,17229.56853766932,1138.42,2729.66,4,"Fitness, Cooking"
33308.0,36,Self_Employed,Tier_2,0.0,24099.413047078328,1938.09,7270.24,6,"Cooking, Baking"
95032.0,53,Professional,Tier_1,0.0,68550.63803573229,9558.29,16923.29,12,"Reading, Travel"
9512.0,26,Student,Tier_2,0.0,5847.6735069340475,947.03,2716.85,2,"Video Games, Social Media"
76076.0,36,Self_Employed,Tier_1,8963.7,62596.40244941531,4199.47,316.09,13,"Photography, Travel"
30247.0,19,Retired,Tier_3,0.0,16658.733616633093,2092.1,11495.77,6,"Writing, Baking"
13681.0,45,Self_Employed,Tier_1,0.0,10747.888737391677,796.96,2135.91,2,"Writing, Fitness"
43418.0,56,Student,Tier_2,0.0,31149.34759138996,6103.23,6165.69,5,"Gardening, Video Games"
35179.0,39,Professional,Tier_1,4700.7,25482.44834371431,2890.2,2105.5,6,"Baking, Cooking"
18560.0,23,Self_Employed,Tier_1,1819.9,14479.205119699493,1111.22,1149.95,3,"Baking, Cooking"
31723.0,64,Student,Tier_2,1926.19,21078.38626158684,1913.04,6805.29,5,"Cooking, Writing"
22042.0,24,Retired,Tier_2,0.0,16082.022097290912,2051.19,3908.72,4,"Fitness, Sports"
32852.0,23,Student,Tier_2,0.0,22934.43239508438,2259.12,7658.4,6,"Baking, Social Media"
50953.0,50,Self_Employed,Tier_2,0.0,34124.34281851313,7016.19,9812.38,11,"Cooking, Baking"
106699.0,31,Student,Tier_3,0.0,60025.99702250923,18543.17,28129.73,15,"Video Games, Gaming"
11144.0,18,Retired,Tier_2,0.0,7370.510823989581,925.94,2848.04,2,"Sports, Fitness"
165277.0,42,Self_Employed,Tier_1,17611.84,129323.55951518266,17057.88,1283.92,15,"Cooking, Electronics"
6294.0,23,Professional,Tier_3,0.0,4106.796705435934,538.66,1648.1,1,"Sports, Reading"
26570.0,45,Self_Employed,Tier_3,0.0,16818.036024514102,1920.11,7831.5,4,"Cooking, Reading"
48031.0,35,Retired,Tier_2,0.0,31883.778735124415,5129.48,11017.96,7,"Cooking, Baking"
37562.0,44,Retired,Tier_1,0.0,28877.731395885177,2771.72,5912.47,7,"Cooking, Baking"
18229.0,19,Self_Employed,Tier_1,0.0,14257.683058560833,1071.14,2900.62,3,"Fitness, Reading"
25399.0,57,Retired,Tier_2,0.0,15764.293990504186,2360.36,7274.09,4,"Cooking, Gardening"
20223.0,38,Student,Tier_2,3226.62,13656.839525409481,1316.71,2022.35,4,"Social Media, Reading"
18722.0,40,Student,Tier_1,2305.34,14137.134976681715,1434.73,844.92,2,"Social Media, Sports"
59197.0,19,Professional,Tier_2,10548.95,45035.89583285668,3359.76,252.88,10,"Cooking, Baking"
39917.0,33,Self_Employed,Tier_1,3086.67,29069.134451199712,2572.73,5188.76,9,"Cooking, Baking"
17234.0,21,Professional,Tier_3,1435.73,10740.089266314648,931.05,4126.88,2,"Baking, Cooking"
61613.0,51,Student,Tier_2,9035.37,43609.93951614879,5820.63,3147.33,10,"Social Media, Gardening"
38361.0,22,Professional,Tier_3,0.0,25621.063260804407,2198.09,10541.68,8,"Baking, Cooking"
57483.0,51,Retired,Tier_2,0.0,35531.38153796269,6287.94,15663.55,8,"Cooking, Baking"
49645.0,39,Self_Employed,Tier_2,8577.17,33284.64075920998,6022.01,1761.32,8,"Cooking, Baking"
15456.0,63,Self_Employed,Tier_1,0.0,12604.037431493647,797.44,2054.59,3,"Fitness, Cooking"
19164.0,37,Self_Employed,Tier_2,2957.57,13573.27924489655,1555.05,1078.47,3,"Writing, Reading"
54545.0,56,Student,Tier_1,6360.06,41594.36180236852,6129.55,461.37,7,"Cooking, Video Games"
48886.0,64,Retired,Tier_3,0.0,26610.214055020817,7058.5,15217.41,6,"Cooking, Gardening"
29503.0,30,Student,Tier_1,5383.84,25505.029525129878,0.0,0.0,5,"Video Games, Cooking"
32952.0,61,Retired,Tier_3,0.0,21844.90674211206,1861.28,9246.05,5,"Cooking, Gardening"
83373.0,51,Retired,Tier_2,12616.37,53300.76506851263,9773.47,7682.79,10,"Gardening, Cooking"
18689.0,61,Self_Employed,Tier_1,3274.76,13440.497823482863,1253.01,720.83,4,"Gardening, Cooking"
46473.0,23,Student,Tier_2,0.0,32549.015376449704,4842.71,9081.45,10,"Social Media, Baking"
25520.0,46,Professional,Tier_2,0.0,17139.83456543308,1914.1,6465.58,5,"Fitness, Reading"
25205.0,50,Professional,Tier_2,4677.56,15994.877887554368,1904.93,2627.89,4,"Baking, Fitness"
72256.0,18,Self_Employed,Tier_1,0.0,57654.710650372916,8435.14,6166.4,14,"Photography, Baking"
58063.0,64,Student,Tier_1,0.0,47478.552311167565,6672.44,3912.11,12,"Video Games, Gardening"
57513.0,24,Retired,Tier_2,0.0,40429.0267725853,7080.22,10003.41,10,"Baking, Cooking"
85249.0,39,Self_Employed,Tier_2,11038.97,58544.94777030065,10576.65,5088.78,15,"Travel, Electronics"
30508.0,49,Professional,Tier_3,4217.82,21185.08991315337,2090.93,3014.51,6,"Cooking, Baking"
51767.0,31,Professional,Tier_2,7766.83,34189.25002912755,6365.09,3446.19,8,"Baking, Cooking"
23406.0,41,Retired,Tier_1,4583.91,18532.97975635173,268.69,20.23,3,"Sports, Reading"
38882.0,36,Student,Tier_1,0.0,32251.8559650886,2717.57,3912.54,8,"Video Games, Baking"
27034.0,44,Professional,Tier_1,4620.02,19098.263936274132,1683.68,1631.71,4,"Cooking, Writing"
32421.0,40,Student,Tier_2,1790.9,21205.687944332567,2765.92,6658.1,6,"Video Games, Writing"
48295.0,62,Student,Tier_3,5523.96,31328.814396435675,5851.27,5590.71,8,"Reading, Baking"
15590.0,38,Professional,Tier_2,2810.92,11105.034079292614,1134.25,539.65,3,"Writing, Reading"
159989.0,61,Professional,Tier_2,0.0,111370.40783607127,24900.6,23718.33,15,"Gardening, Electronics"
13415.0,46,Self_Employed,Tier_1,0.0,10744.880924038234,759.54,1910.71,2,"Reading, Cooking"
11357.0,18,Student,Tier_3,629.82,7780.33303562106,881.07,2065.91,2,"Reading, Baking"
75769.0,48,Self_Employed,Tier_1,0.0,61536.731501156915,9420.58,4811.45,12,"Cooking, Travel"
56516.0,44,Student,Tier_3,0.0,36487.3886274123,7592.54,12436.28,9,"Video Games, Baking"
49427.0,61,Professional,Tier_1,0.0,41030.252726342354,5615.86,2780.71,8,"Gardening, Baking"
49594.0,53,Student,Tier_1,7168.06,41662.20607606063,710.46,53.47,10,"Video Games, Reading"
29708.0,44,Self_Employed,Tier_2,5696.44,19818.204759695403,1718.99,2473.88,4,"Cooking, Baking"
14635.0,32,Student,Tier_1,0.0,9916.18935447159,1312.68,3405.81,2,"Baking, Sports"
31876.0,42,Professional,Tier_2,0.0,21102.28483037915,2166.8,8606.52,5,"Baking, Cooking"
17452.0,32,Self_Employed,Tier_2,0.0,12578.256773857172,976.85,3897.13,4,"Baking, Reading"
65450.0,57,Student,Tier_2,6334.54,40034.93902749628,8288.36,10792.59,13,"Video Games, Reading"
26670.0,36,Student,Tier_2,0.0,18250.049489017805,2089.07,6331.2,5,"Video Games, Writing"
15499.0,64,Student,Tier_1,0.0,10993.27292514212,1519.82,2986.28,3,"Gardening, Video Games"
23199.0,28,Student,Tier_1,0.0,18951.642745709545,1754.63,2492.25,5,"Social Media, Video Games"
41743.0,58,Retired,Tier_2,6608.97,29866.683441129713,4414.8,852.99,6,"Gardening, Baking"
19110.0,50,Student,Tier_2,0.0,12678.027065990547,1730.69,4701.4,4,"Social Media, Sports"
15540.0,58,Professional,Tier_2,1503.17,10895.775740996522,1287.4,1853.71,2,"Reading, Cooking"
36457.0,40,Professional,Tier_3,0.0,22301.29908485556,2941.86,11214.34,6,"Cooking, Baking"
36495.0,29,Self_Employed,Tier_2,0.0,22440.67344865346,3402.28,10651.88,7,"Cooking, Baking"
19998.0,19,Student,Tier_1,0.0,15434.079069918565,1755.19,2808.94,3,"Writing, Cooking"
20581.0,60,Retired,Tier_2,0.0,13149.179688571834,1361.37,6070.42,4,"Cooking, Gardening"
36120.0,38,Retired,Tier_3,0.0,22236.13189591607,3108.3,10775.23,7,"Cooking, Baking"
9419.0,31,Professional,Tier_2,1375.24,6559.072942699667,586.27,898.43,2,"Fitness, Reading"
9730.0,51,Retired,Tier_2,0.0,6635.537307155777,920.82,2173.76,2,"Sports, Reading"
16885.0,32,Professional,Tier_2,3216.17,11425.992517678229,893.8,1349.32,3,"Fitness, Reading"
25291.0,38,Student,Tier_2,0.0,17893.923085028764,2230.82,5166.03,4,"Video Games, Reading"
38472.0,40,Self_Employed,Tier_1,4052.72,30773.996575250345,2168.29,1476.71,6,"Baking, Cooking"
97659.0,38,Student,Tier_1,18948.13,80091.0914613491,0.0,0.0,15,"Video Games, Travel"
59580.0,31,Retired,Tier_2,0.0,41358.160743965134,7755.85,10466.3,8,"Baking, Cooking"
26397.0,38,Self_Employed,Tier_2,2833.15,18462.122083037408,2081.76,3019.86,4,"Baking, Sports"
29547.0,29,Self_Employed,Tier_3,0.0,19961.69714425727,1731.39,7853.98,5,"Baking, Reading"
13453.0,59,Professional,Tier_1,0.0,10643.568951722538,833.26,1975.79,3,"Gardening, Fitness"
29559.0,63,Self_Employed,Tier_1,3215.38,22663.6846840171,2318.08,1361.82,4,"Writing, Reading"
23814.0,64,Professional,Tier_1,3920.5,18193.594691913844,1319.71,380.12,4,"Gardening, Cooking"
38837.0,22,Retired,Tier_2,4043.89,23480.344186067276,2349.1,8963.62,6,"Baking, Cooking"
15478.0,19,Professional,Tier_2,0.0,9888.559231772888,1541.38,4047.95,3,"Reading, Writing"
45453.0,39,Student,Tier_2,0.0,32344.24370216363,5450.4,7658.16,7,"Cooking, Video Games"
102247.0,23,Retired,Tier_1,0.0,81679.54650452122,17169.69,3397.46,15,"Gaming, Cooking"
27500.0,61,Student,Tier_2,2727.39,19271.461754242555,1446.36,4054.88,4,"Cooking, Writing"
41370.0,19,Retired,Tier_2,0.0,28923.55818626625,4701.16,7745.73,8,"Cooking, Baking"
52108.0,46,Self_Employed,Tier_2,4056.07,34883.737444452185,6103.65,7064.24,10,"Cooking, Baking"
21763.0,53,Retired,Tier_2,0.0,13579.174329579479,1641.29,6542.75,3,"Sports, Baking"
35890.0,24,Student,Tier_1,0.0,27077.58283507916,2102.23,6710.64,4,"Baking, Video Games"
30304.0,33,Retired,Tier_3,0.0,20975.518671855105,1730.73,7597.5,7,"Baking, Fitness"
32438.0,50,Student,Tier_2,0.0,21307.352647428088,2667.84,8463.06,6,"Reading, Writing"
16164.0,50,Self_Employed,Tier_3,1023.94,10528.426447438753,875.43,3736.25,3,"Writing, Cooking"
30594.0,31,Student,Tier_2,0.0,17452.140071303027,1910.22,11231.69,5,"Baking, Reading"
44683.0,60,Professional,Tier_1,0.0,32996.28343059872,5242.1,6444.75,5,"Reading, Cooking"
95786.0,29,Retired,Tier_2,16824.7,65617.21842389858,10779.8,2563.88,15,"Cooking, Baking"
64626.0,60,Student,Tier_2,0.0,47318.178700547716,7598.9,9708.74,10,"Video Games, Gardening"
167963.0,23,Student,Tier_2,0.0,95380.33331998081,30051.51,42531.09,15,"Gaming, Baking"
16237.0,29,Student,Tier_2,0.0,11613.912395521162,1030.29,3593.23,3,"Fitness, Baking"
60283.0,48,Professional,Tier_1,7317.91,45854.45151052156,5887.85,1223.02,7,"Cooking, Baking"
34739.0,29,Self_Employed,Tier_1,0.0,24153.944329074933,2671.08,7914.25,5,"Cooking, Baking"
172956.0,27,Professional,Tier_1,0.0,129783.1117909735,36344.62,6828.7,15,"Photography, Travel"
15714.0,57,Self_Employed,Tier_3,0.0,10002.294966660731,994.75,4717.06,3,"Cooking, Writing"
15324.0,44,Professional,Tier_1,0.0,11064.336054682211,1278.15,2981.51,2,"Reading, Fitness"
18573.0,24,Student,Tier_2,0.0,11659.710320954584,1513.36,5399.45,3,"Video Games, Reading"
5485.0,63,Professional,Tier_2,0.0,3508.5526396024065,431.69,1545.11,1,"Baking, Reading"
19700.0,53,Retired,Tier_2,2908.73,14407.245908818852,1681.08,702.45,3,"Gardening, Fitness"
16344.0,50,Self_Employed,Tier_3,0.0,9273.005802580225,1354.57,5716.92,3,"Cooking, Sports"
33836.0,44,Student,Tier_1,4117.86,24188.845114394695,2218.96,3309.89,6,"Baking, Social Media"
39433.0,25,Self_Employed,Tier_1,0.0,32687.359195805544,3696.12,3049.49,9,"Cooking, Baking"
134577.0,22,Student,Tier_2,0.0,91980.67446213763,28619.45,13976.54,15,"Electronics, Cooking"
64170.0,25,Student,Tier_2,0.0,44098.84861560467,7314.51,12756.68,9,"Baking, Cooking"
18910.0,57,Retired,Tier_2,0.0,13723.781843136878,1504.55,3681.36,4,"Baking, Reading"
14621.0,38,Professional,Tier_2,0.0,10257.986515314053,1281.72,3081.39,3,"Baking, Sports"
44466.0,41,Retired,Tier_3,0.0,26199.34380529824,6403.02,11863.99,7,"Cooking, Baking"
10433.0,24,Self_Employed,Tier_3,0.0,6579.506402700551,866.68,2987.2,1,"Fitness, Writing"
129848.0,36,Professional,Tier_3,13782.65,78274.22364549426,25236.48,12554.63,15,"Cooking, Photography"
77073.0,48,Self_Employed,Tier_2,8577.57,54876.56686289395,9331.59,4287.0,14,"Gaming, Photography"
20612.0,53,Professional,Tier_1,0.0,14351.648909162905,1856.03,4403.98,4,"Reading, Sports"
7619.0,44,Retired,Tier_1,0.0,6049.720956828728,694.48,875.14,1,"Cooking, Reading"
88614.0,46,Student,Tier_2,0.0,63114.35464968479,11778.45,13721.68,14,"Baking, Video Games"
27373.0,40,Self_Employed,Tier_2,0.0,20149.984013359823,1965.54,5257.71,5,"Cooking, Baking"
80757.0,37,Self_Employed,Tier_2,0.0,58859.377502612246,9589.23,12308.86,15,"Baking, Travel"
8378.0,23,Retired,Tier_2,0.0,5614.6191125683235,737.19,2026.58,2,"Cooking, Writing"
18573.0,29,Retired,Tier_3,0.0,11428.244600868595,1251.3,5893.24,4,"Sports, Reading"
30126.0,29,Professional,Tier_2,0.0,20028.71556530723,2655.1,7442.3,6,"Baking, Cooking"
31149.0,20,Self_Employed,Tier_1,0.0,23001.2473428289,1805.86,6341.88,5,"Cooking, Baking"
20929.0,59,Retired,Tier_1,1295.75,17105.378180724067,1613.66,914.4,4,"Reading, Writing"
49377.0,56,Professional,Tier_2,0.0,29377.789543564686,5362.45,14636.4,7,"Gardening, Reading"
12770.0,52,Professional,Tier_2,0.0,8149.74389472367,843.62,3776.67,2,"Baking, Reading"
26770.0,36,Self_Employed,Tier_1,0.0,21968.730821743175,1880.95,2920.64,4,"Cooking, Baking"
33031.0,62,Professional,Tier_1,0.0,27006.77089416574,1922.97,4100.84,5,"Gardening, Reading"
45275.0,21,Retired,Tier_3,0.0,30172.797452137762,4918.86,10183.05,6,"Cooking, Baking"
53010.0,48,Retired,Tier_2,8009.2,34489.265518593485,5449.42,5062.58,10,"Cooking, Baking"
12201.0,59,Retired,Tier_1,0.0,10504.544375904472,1025.08,670.96,2,"Fitness, Reading"
8793.0,55,Self_Employed,Tier_1,1115.25,6817.47854082081,770.59,89.24,1,"Fitness, Cooking"
83374.0,50,Retired,Tier_3,0.0,45657.49382460842,10189.48,27527.22,12,"Baking, Cooking"
39136.0,23,Student,Tier_3,0.0,22626.09534604616,2978.78,13531.35,7,"Cooking, Writing"
16484.0,25,Professional,Tier_2,987.96,11620.605064207264,948.79,2926.94,3,"Writing, Fitness"
103764.0,45,Student,Tier_2,0.0,76523.98901689134,15130.6,12109.4,15,"Video Games, Gaming"
32909.0,32,Professional,Tier_3,4748.08,21374.410640556565,1886.18,4900.03,4,"Cooking, Baking"
77064.0,48,Self_Employed,Tier_1,6276.4,56906.57362422962,8428.38,5452.56,12,"Cooking, Baking"
31665.0,25,Retired,Tier_2,0.0,22634.43591940592,3028.12,6002.45,6,"Cooking, Baking"
155991.0,23,Professional,Tier_1,11039.06,110888.20810902852,31678.89,2384.44,15,"Cooking, Photography"
122177.0,46,Professional,Tier_2,0.0,84147.24362115437,17897.88,20131.78,15,"Travel, Cooking"
24582.0,63,Retired,Tier_2,0.0,15395.019064090759,1893.42,7293.85,5,"Gardening, Baking"
65265.0,51,Self_Employed,Tier_3,0.0,40500.38811884758,9507.95,15256.55,8,"Gardening, Reading"
50275.0,24,Student,Tier_2,0.0,37169.350497596206,5744.54,7360.62,9,"Social Media, Video Games"
89667.0,57,Self_Employed,Tier_3,17624.74,54147.98485939941,12076.24,5818.02,15,"Baking, Cooking"
13863.0,27,Retired,Tier_2,857.57,9028.008645006075,1228.16,2749.75,2,"Fitness, Sports"
51937.0,30,Student,Tier_1,0.0,41952.29335107455,5063.85,4921.23,9,"Photography, Cooking"
69961.0,39,Retired,Tier_3,0.0,40731.19997394388,8276.41,20953.32,15,"Baking, Cooking"
7346.0,38,Student,Tier_2,0.0,4469.888313148922,634.15,2242.33,1,"Cooking, Reading"
11642.0,18,Professional,Tier_2,1856.65,7903.196118353851,908.89,972.93,2,"Writing, Reading"
5870.0,58,Retired,Tier_1,907.17,4623.391290444441,290.92,48.26,1,"Sports, Baking"
24184.0,59,Retired,Tier_2,3101.77,18449.218366848465,1974.62,657.92,4,"Reading, Sports"
53262.0,19,Professional,Tier_1,0.0,43780.16115411374,5621.61,3860.66,12,"Baking, Cooking"
99792.0,46,Retired,Tier_1,0.0,84123.8775041244,9583.8,6083.82,15,"Gaming, Baking"
31832.0,28,Student,Tier_1,1999.55,23752.85032927226,2524.82,3554.81,6,"Baking, Video Games"
110398.0,54,Retired,Tier_2,10358.82,75949.15267886592,22403.5,1686.28,15,"Baking, Photography"
9945.0,24,Self_Employed,Tier_2,737.88,7052.579673273286,900.76,1254.24,1,"Writing, Baking"
7679.0,52,Student,Tier_2,1516.76,5312.120355784531,583.38,266.76,1,"Writing, Fitness"
28696.0,47,Retired,Tier_1,0.0,23756.648248039495,1684.46,3254.93,4,"Baking, Cooking"
40791.0,33,Professional,Tier_2,0.0,28838.14640515201,5350.36,6602.02,8,"Reading, Cooking"
29225.0,32,Self_Employed,Tier_2,1895.5,16088.955653306759,1764.43,9476.61,5,"Baking, Cooking"
5739.0,57,Self_Employed,Tier_1,297.78,4558.255373988146,293.56,589.17,1,"Gardening, Writing"
27936.0,37,Professional,Tier_1,2313.81,21570.742170654325,1988.93,2062.1,6,"Fitness, Reading"
10566.0,45,Self_Employed,Tier_2,0.0,7128.403956229683,841.77,2595.62,2,"Baking, Sports"
51261.0,54,Self_Employed,Tier_2,8596.78,33528.768186750465,6099.66,3036.06,11,"Baking, Reading"
40224.0,20,Student,Tier_1,7103.19,30605.777881079255,2339.43,176.09,7,"Baking, Video Games"
14144.0,46,Retired,Tier_1,2195.59,10177.30513009623,1200.65,570.5,2,"Baking, Reading"
19888.0,54,Student,Tier_1,2286.91,14961.902635936343,1355.73,1283.2,2,"Reading, Fitness"
12856.0,26,Professional,Tier_2,0.0,8857.060587931484,794.58,3204.56,2,"Reading, Cooking"
28533.0,44,Student,Tier_3,4812.36,15495.564754442146,2263.39,5961.48,5,"Video Games, Writing"
64413.0,49,Self_Employed,Tier_2,0.0,41779.22504204231,8189.06,14444.44,11,"Baking, Cooking"
13635.0,63,Professional,Tier_1,0.0,10318.884746687467,1062.9,2252.9,2,"Reading, Sports"
44900.0,56,Retired,Tier_2,0.0,31495.53312397895,4551.52,8852.8,10,"Cooking, Gardening"
19629.0,48,Professional,Tier_3,2975.04,11055.300920533638,1111.94,4486.39,3,"Reading, Writing"
15909.0,64,Professional,Tier_3,0.0,8656.031570110223,949.02,6304.17,2,"Writing, Gardening"
27538.0,43,Self_Employed,Tier_3,0.0,17522.594706235275,2092.77,7922.81,4,"Cooking, Baking"
13105.0,57,Student,Tier_2,0.0,9274.559156359286,861.5,2969.07,2,"Video Games, Baking"
19265.0,20,Self_Employed,Tier_2,0.0,11102.124792679166,1241.51,6921.13,3,"Baking, Sports"
11506.0,28,Self_Employed,Tier_3,0.0,6328.06730490187,807.5,4370.74,2,"Writing, Cooking"
144456.0,46,Student,Tier_3,28754.08,90029.63873943478,22101.71,3570.93,15,"Social Media, Cooking"
30858.0,44,Student,Tier_1,0.0,23754.39698317443,2914.44,4189.54,5,"Cooking, Reading"
17140.0,64,Self_Employed,Tier_2,0.0,11360.219893296486,1449.45,4330.37,2,"Fitness, Cooking"
35601.0,27,Retired,Tier_3,4125.37,23517.908921143968,3013.24,4944.75,6,"Cooking, Baking"
27422.0,52,Student,Tier_3,2143.28,15403.247814396032,2487.22,7387.96,4,"Reading, Baking"
25139.0,64,Retired,Tier_2,1507.34,17332.27140734245,2244.82,4054.6,3,"Sports, Gardening"
49035.0,40,Self_Employed,Tier_2,7041.89,32471.780730125898,6273.62,3247.53,8,"Baking, Cooking"
54993.0,23,Student,Tier_2,0.0,37694.04212504348,6755.84,10542.99,9,"Baking, Video Games"
19625.0,28,Self_Employed,Tier_2,3732.33,13307.269654111775,1592.24,993.01,3,"Fitness, Cooking"
18926.0,60,Student,Tier_2,3177.41,13022.506956970828,1227.99,1498.21,3,"Fitness, Social Media"
24075.0,44,Professional,Tier_1,0.0,18998.727549090425,2246.45,2829.39,3,"Sports, Fitness"
4757.0,48,Student,Tier_2,0.0,3482.2141611730617,331.67,943.32,1,"Reading, Fitness"
8927.0,47,Self_Employed,Tier_2,1426.88,6405.3949257256245,779.94,314.47,2,"Reading, Sports"
89541.0,20,Student,Tier_2,0.0,60410.91336820855,10280.62,18849.48,11,"Video Games, Baking"
111851.0,30,Student,Tier_1,0.0,90028.54129370705,17152.29,4670.61,15,"Video Games, Baking"
24581.0,57,Self_Employed,Tier_2,0.0,15473.266748965063,2252.56,6855.04,4,"Writing, Fitness"
47581.0,38,Student,Tier_2,6073.28,33383.98349354106,5448.88,2675.31,7,"Cooking, Social Media"
38482.0,60,Professional,Tier_3,0.0,25000.531014238542,2288.74,11192.99,7,"Reading, Cooking"
352236.0,28,Retired,Tier_2,0.0,243186.18392214982,70576.57,38473.47,15,"Electronics, Gaming"
73469.0,62,Retired,Tier_2,0.0,45810.28283090674,10082.88,17575.38,13,"Cooking, Photography"
27082.0,20,Professional,Tier_1,0.0,20952.01263248871,2481.19,3648.64,4,"Cooking, Baking"
13968.0,55,Professional,Tier_1,0.0,11117.12233400973,838.89,2011.93,3,"Writing, Sports"
8298.0,48,Retired,Tier_1,0.0,6394.693815193837,718.74,1184.78,1,"Sports, Writing"
35303.0,41,Professional,Tier_3,0.0,22240.103201370956,3254.66,9808.25,7,"Cooking, Baking"
16381.0,59,Student,Tier_2,0.0,11302.449979224783,1047.09,4031.37,3,"Reading, Social Media"
9616.0,29,Retired,Tier_2,0.0,5672.370716210992,762.53,3180.77,2,"Cooking, Sports"
17885.0,63,Retired,Tier_2,1377.81,12401.139766947725,1166.12,2939.52,3,"Fitness, Cooking"
12629.0,60,Retired,Tier_1,1151.0,10554.996731809146,857.96,64.57,2,"Fitness, Reading"
115690.0,44,Professional,Tier_1,0.0,93340.64865124974,20784.52,1564.43,15,"Photography, Cooking"
60734.0,38,Student,Tier_2,5606.87,43284.16643185475,6079.66,5763.64,13,"Cooking, Photography"
29809.0,42,Retired,Tier_1,0.0,23055.482136122246,2115.41,4638.37,3,"Cooking, Baking"
98018.0,47,Professional,Tier_2,14678.55,68274.11798171097,10720.74,4344.74,12,"Travel, Baking"
